clean_text,label,sentiment_score
shows that some studios firmly believe that people have lost the ability to think and will forgive any shoddy product as long as there 's a little girl-on-girl action .,[0],0.2732
only about as sexy and dangerous as an actress in a role that reminds at every turn of elizabeth berkley 's flopping dolphin-gasm .,[0],0.0772
that greasy little vidgame pit in the theater lobby,[0],0.0258
there 's no indication that he 's been responsible for putting together any movies of particular value or merit,[0],0.6486
"bordering on offensive , waste of time , money and celluloid .",[0],-0.7003
the rare sequel that 's better than its predecessor,[1],0.4404
"glows with enthusiasm , sensuality and a conniving wit .",[1],0.4404
such blatant and sickening product placement,[0],-0.5267
"have problems , which are neither original nor are presented in convincing way",[0],-0.2411
captivating new film .,[1],0.0
"to shyamalan 's gifts , which are such that we 'll keep watching the skies for his next project",[1],0.0
making it par for the course for disney sequels,[0],0.0
"gives the neighborhood -- scenery , vibe and all -- the cinematic equivalent of a big , tender hug",[1],0.4767
has nothing good to speak about other than the fact that it is relatively short,[0],-0.3412
needing other people,[0],0.0
"it 's a treat -- a delightful , witty , improbable romantic comedy with a zippy jazzy score ... grant and bullock make it look as though they are having so much fun .",[1],0.95
ultimately succumbs to cliches and pat storytelling,[0],0.0
"at every opportunity to do something clever , the film goes right over the edge and kills every sense of believability ... all you have left",[0],0.3182
"acquires an undeniable entertainment value as the slight , pale mr. broomfield continues to force himself on people and into situations that would make lesser men run for cover",[1],0.6369
oscar caliber cast does n't live up to material,[0],0.0
trailer-trash style .,[0],0.0
wonderfully edited,[1],0.5994
's more repetition than creativity throughout the movie,[0],0.4336
imax trip,[1],0.0
an intelligent screenplay and,[1],0.4588
so vivid a portrait,[1],0.0
"jones ... makes a great impression as the writer-director of this little $ 1.8 million charmer , which may not be cutting-edge indie filmmaking but has a huge heart .",[1],0.9287
spiffy bluescreen technique and stylish weaponry,[1],-0.2263
mention `` solaris '' five years from now and i 'm sure those who saw it will have an opinion to share .,[1],0.5423
in the knowledge imparted,[1],0.0
has all the sibling rivalry and general family chaos to which anyone can relate,[1],-0.5719
"captures all the longing , anguish and ache , the confusing sexual messages and the wish to be a part of that elusive adult world",[1],-0.7003
"it 's funny , as the old saying goes , because it 's true .",[1],0.6908
what elevates the movie above the run-of-the-mill singles blender,[1],0.0
", implausible",[0],0.0
with its wry observations,[1],0.0
it is doubtful this listless feature will win him any new viewers,[0],0.34
"handled affair , a film about human darkness but etched with a light ( yet unsentimental ) touch",[1],-0.128
"for this sort of thing to work , we need agile performers , but the proficient , dull sorvino has no light touch , and rodan is out of his league",[0],-0.7469
unrelentingly grim -- and,[0],-0.5719
sweetest thing,[1],0.0
"in the end , tuck everlasting falls victim to that everlasting conundrum experienced by every human who ever lived : too much to do , too little time to do it in .",[0],-0.2732
the symbols of loss and denial and life-at-arm 's - length in the film seem irritatingly transparent,[0],-0.6486
biography channel,[1],0.0
the tuxedo was n't just bad,[0],0.431
"i admire it and yet can not recommend it , because it overstays its natural running time .",[0],0.5408
"less by wow factors than by its funny , moving yarn that holds up well after two decades",[1],0.8187
"with an admirably dark first script by brent hanley , paxton , making his directorial feature debut , does strong , measured work .",[1],0.7783
quite vapid,[0],0.0
well-done,[1],0.0
"i 've seen in a while , a meander through worn-out material",[0],0.0
its awkward structure and,[0],-0.1531
a powerful commentary,[1],0.4215
recalls,[0],0.0
it certainly wo n't win any awards in the plot department but it sets out with no pretensions and delivers big time,[1],-0.5962
the trashy teen-sleaze equivalent of showgirls .,[0],0.0
"people are innocent , childlike and inherently funny",[1],0.6486
", history , memory , resistance and artistic transcendence",[1],0.0
will still come away with a sense of his reserved but existential poignancy .,[1],0.0
goofiest stuff,[1],0.0
pleased,[1],0.4404
short of a travesty of a transvestite comedy,[0],-0.296
dramatic experience .,[1],0.0
quirky and satirical touches,[1],0.0
quite possibly the sturdiest example yet of why the dv revolution has cheapened the artistry of making a film,[0],0.0
'll find yourself wishing that you and they were in another movie,[0],0.2263
it 's wasted yours,[0],-0.4939
"armed with a game supporting cast , from the pitch-perfect forster to the always hilarious meara and levy , like mike shoots and scores , doing its namesake proud",[1],0.8807
a change in expression,[1],0.0
is that it 's far too sentimental,[0],0.3182
treats the subject with fondness and respect,[1],0.765
that that 's exactly what these two people need to find each other,[1],0.0
amusing study,[1],0.3818
championship material,[1],0.4404
laughed,[1],0.4588
is that it 's a rock-solid little genre picture,[1],0.0
seriousness and quality,[1],-0.0516
to be both hugely entertaining and uplifting,[1],0.4927
unabashedly romantic,[1],0.4019
"has been overexposed , redolent of a thousand cliches ,",[0],0.0
is sincere,[1],0.4019
comedic employment,[1],0.4019
wrong things,[0],-0.4767
carrying this wafer-thin movie,[0],0.0
a good music documentary,[1],0.4404
enhances the excellent performances,[1],0.5719
"witty , whimsical feature",[1],0.0772
effective if you stick with it,[1],0.4767
"( a ) boldly stroked , luridly colored , uni-dimensional nonsense machine that strokes the eyeballs while it evaporates like so much crypt mist in the brain .",[0],0.3182
that an epic four-hour indian musical about a cricket game could be this good,[1],0.5228
like done-to-death material,[0],0.3612
goofy pleasure,[1],0.5719
vin diesel is the man .,[1],0.0
"with mcconaughey in an entirely irony-free zone and bale reduced mainly to batting his sensitive eyelids , there 's not enough intelligence , wit or innovation on the screen to attract and sustain an older crowd .",[0],0.3707
talkiness is n't necessarily bad,[1],0.431
without merit,[0],-0.3252
"these self-styled athletes have banged their brains into the ground so frequently and furiously , their capacity to explain themselves has gone the same way as their natural instinct for self-preservation .",[0],-0.1689
", this could be a passable date film .",[1],0.0
trash-cinema roots,[0],0.0
"the film never gets over its own investment in conventional arrangements , in terms of love , age , gender , race , and class .",[0],0.6369
"running on empty ,",[0],-0.2023
insanely dysfunctional,[0],0.0
the scenic splendor,[1],0.6124
"show for their labor , living harmoniously , joined in song",[1],0.4404
sickening thud,[0],-0.5267
"arnold is not , nor will he be , back",[0],0.0
the new film is a lame kiddie flick,[0],-0.4215
should please fans of chris fuhrman 's posthumously published cult novel,[1],0.5574
like john le carré with a couple of burnt-out cylinders,[0],0.3612
to amuse even the most resolutely unreligious parents who escort their little ones to megaplex screenings,[1],0.4019
of clean and sober,[1],0.4019
squashed,[0],0.0
to play second fiddle to the dull effects that allow the suit to come to life,[0],0.1531
barely makes it any less entertaining,[1],0.3832
intriguing,[1],0.0
the action as gripping,[1],0.0
his life-altering experiences,[1],0.0
good enough,[1],0.4404
"dumb , credulous , unassuming , subordinate subjects",[0],-0.5106
with most intelligent viewers,[1],0.5095
show the gentle and humane side of middle eastern world politics,[1],0.4404
sweet as greenfingers,[1],0.4588
it 's light on the chills and heavy on the atmospheric weirdness,[0],-0.2263
and twisted characters,[1],0.0
"unfortunately , outnumber the hits by three-to-one .",[0],-0.34
his film overwhelmed,[1],0.0516
insipid script,[0],-0.4588
a complex web,[1],0.0
late marriage is an in-your-face family drama and black comedy that is filled with raw emotions conveying despair and love .,[1],0.6597
"'s a head-turner -- thoughtfully written , beautifully read and , finally , deeply humanizing",[1],0.7506
is to be cherished .,[1],0.5106
of the most splendid,[1],0.624
more than sucking you in ... and making you sweat,[1],0.0
the lord,[1],0.0
"this is the kind of subject matter that could so easily have been fumbled by a lesser filmmaker ,",[1],0.4967
you 've actually spent time living in another community,[1],0.0
`` bad '' is the operative word for `` bad company,[0],-0.7906
"tries to seem sincere , and just",[0],0.4019
of that delicate canon,[1],0.0516
frustrates,[0],-0.4404
"we hate ( madonna ) within the film 's first five minutes ,",[0],-0.5719
were insulted,[1],-0.5106
it 's not very good either .,[0],-0.3865
were made by a highly gifted 12-year-old instead of a grown man,[0],0.0
cult film,[1],0.0
"it 's as if solondz had two ideas for two movies , could n't really figure out how to flesh either out , so",[0],0.0
"it goes down easy , leaving virtually no aftertaste .",[1],0.1779
lucid work,[1],0.0
much to absorb and even more to think about after the final frame,[1],0.0
genteel and unsurprising the execution,[1],0.0
think of a film more cloyingly,[1],0.0
too loud,[0],0.0
movie nothing,[0],0.0
"for its true-to-life characters , its sensitive acting , its unadorned view of rural life and the subtle direction of first-timer hilary birmingham",[1],0.0
nonjudgmental kind,[1],0.5267
fails to keep it up and settles into clichés,[0],-0.4215
see this piece of crap again,[0],-0.3818
it feels more like the pilot episode of a tv series than a feature film,[0],0.4201
had a bad run in the market or a costly divorce,[0],-0.5994
with universal appeal,[1],0.0
stuck in an inarticulate screenplay,[0],-0.25
brilliantly written,[1],0.6124
it 's an entertaining and informative documentary .,[1],0.4404
radiates star-power potential in this remarkable and memorable film .,[1],0.6428
that they 're stuck with a script that prevents them from firing on all cylinders,[0],-0.4767
to give blade fans another look at wesley snipes ' iconic hero doing battle with dozens of bad guys -- at once,[1],-0.3612
manages never to grow boring ... which proves that rohmer still has a sense of his audience .,[1],0.2411
to find greatness in the hue of its drastic iconography,[1],0.0
