clean_text,label,sentiment_score
"the death of my father made me feel quite guilty, because my á attitude towards him had been cold and indifferent.",[7],-0.8313
"my mother, sister and i were thinking about old times, our á childhood, and we had a very happy time.",[1],0.6115
"my husband had gone to drive a strange, broken car. at the á agreed time, he had not returned, and i feared that he had had an á accident.",[2],-0.8442
"i am a school teacher. one of the classes does not obey me at all, á keeps on talking, does no work. one afternoon, everything went á wrong, and i got exceedingly angry.",[3],-0.8225
"a young, close relative of mine died, leaving behind a baby a few á months old.",[4],-0.5574
"a series about freud was shown on tv. in it, a tampon had been á set in the nose of a woman, and forgotten there. after great á pain it was taken off (close-up picture), the woman was bleeding á from the nose and the mouth.",[5],-0.0258
"i had promised to lend something to my mother-in-law and i forgot á it a couple of times. when she asked me about it the third time, á i was ashamed at my absent-mindedness.",[6],-0.1531
"a borrowed car broke down while i was using it. it was not my á fault, nevertheless i felt guilty.",[7],-0.5175
i started a new branch of studies after having failed a former á one. when i got back my exam papers i was very happy to know á that i almost had full marks.,[1],0.1761
"i was diving below the ice, in a cave, at a depth of 26 metres. á visibility was almost zero and the oxygen level decreased á threateningly. there were three of us divers on one safety rope.",[2],-0.0258
my mother carried on using mental pressure concerning something á which was serious and a real burden to me.,[3],-0.6597
"my grandfather died, i went to the mortuary and saw the corpse.",[4],-0.8074
[ the same as in anger.],[5],-0.5719
as a child when i was blamed for peeing in the swimming-pool.,[6],-0.4767
"a friend of mine was drunk and having an argument on the street á with a woman, appparently his girlfriend. i was walking on the á other side of the street and thought that i was not supposed to á interfere. later i heard that he had shot himself that evening.",[7],-0.1779
my girlfriend sent me a letter with a shiny picture in it.,[1],0.0
i was about to begin a journey in a car with an acquaintance of á mine.,[2],0.0
on the tv news i heard that nicaragua had complained about the á increasing threat of war with the usa.,[3],-0.875
my girlfriend gave me the mitten (left me).,[4],0.0
watching a violent movie.,[5],-0.5994
the morning after a wild party.,[6],0.4019
"i \picked up\"" a girl and i thought that i had misused my á|position and authority over her as there did not seem to be any á|realistic possibility of continuing the relationship.""",[7],0.0772
"when, to my surprise, i got to know about having got \very good\"" á|high school graduation marks.""",[1],0.6478
"my grandmother was about to die, and it had the effect that at á night, after having read a book, and once in bed, in perfect á darkness, the fear arose that i too may suddenly die.",[2],-0.8519
"when i checked my examination paper and realized that i had been á careless, thoughtless, lazy and hasty so as to make unnecessary á mistakes concerning things i know and understand.",[3],-0.8591
"when we decided, my boyfriend and i, that we would separate, i á realized that he would have wanted to continue our relationship á and the coming separation hurt him.",[4],-0.5267
"when an acquaintance of mine told me about the way his parents á treated their sons in an unequal manner. the most successful of á them got continuous encouragement, and the youngest was not á encouraged and was rejected.",[5],0.0214
"i was talking to a friend of mine about our parents and á education. i said something and then realized that i did not á know my friend's parents, their motives and education. i felt á ashamed at having talked about something i did not know anything á about.",[6],0.0258
my mother told me that the enveloppes that i had been tearing (i á had torn the stamps away) in good faith had been the first-day á enveloppes which my father had collected as a young man.,[7],0.5719
"i am not especially good at english, and after the high school á graduation exam in english i tensely waited for the result the á whole day. in the evening, when i heard that i had done á excellently, i became very happy and the anxiety vanished. my á family was at home.",[1],0.5529
"i feared that i was pregnant. it was not planned and i would á have been compelled to have an abortion, which i would not have á liked at all. fortunately, after a week's anxiety, i got to know á that i was not pregnant.",[2],-0.7212
"a member of a religious sect tried to convert me, using really á evil tricks to persuade me. after he had left, i was anxious and á angry for a long time. after the event, i was alone.",[3],-0.9143
"when my boyfriend wanted to leave me, i felt sad and melancholic.",[4],-0.5574
"in a film, there was an episode where they used a chain saw to á cut a man. i could not look at it, but i could not avoid á listening either. i sought shelter in my boyfriend's arms.",[5],0.1979
"i thought i would be able to use the mangle of the house, and so á i did not want any help. however, i blocked it and i had to get á the janitor to help me out. he reproached me for not having á followed the instructions",[6],-0.2216
"i promised my friends that i would take care of something, but i á kept forgetting about it. when they asked me about it, i á promised to do it immediately. however, i got started only after á a couple of months. i felt that i had betrayed my friends.",[7],0.7003
"when i got an unexpected letter from a guy, who had been my school á mate.",[1],0.0
"when my brother went to shoot wild ducks, i feared that the á boat would overturn and he would drown or that the gun would á accidentally go off.",[2],-0.9201
my father had once again told me that i should be careful and try to á seek admission to other places also apart from the faculty of á social sciences at the university of helsinki. i was not at all á interested in any other place and had no time to study for other á entrance exams.,[3],0.2732
"i would have liked to go out to chat with some acquaintances, but á i realized that i was not wanted. i felt hurt, disappointed, á lonely and deserted.",[4],-0.9022
"when an acquaintance (he was drunk) of my room-mate vomitted on the kitchen á carpet. it was past mid-night and my room-mate had just moved in, á this acquaintance had helped her move in.á",[5],-0.34
"i was carried away while talking about my visits abroad and i á tended to boast a little, till i realized that the listener was á amused.",[6],0.4215
"when i was baby-sitting at my cousin's place, i tried to have a á pleasant time and did not really take care of the child. i do á not care very much about children.",[7],-0.2874
"when i got 21/30 points in an exam of statistics. the result was á unexpected and it made me realize that statistics do not á surpass my abilities, as i have sometimes thought.",[1],0.25
